frame_id,timestamp,fps,total_latency_ms,detection_time_ms,tracking_time_ms,queue_frame_depth,queue_ocr_depth,gpu_memory_gb,active_overlays
1189,47.83220982551575,25.001514049665598,18.9974308013916,0.0,0.0,0,0,0.3976144790649414,2
1190,47.86921048164368,27.026547760193825,18.986940383911133,0.0,0.0,0,0,0.39979076385498047,2
1191,47.904916763305664,28.810198922958566,17.973899841308594,0.0,0.0,0,0,0.3976144790649414,2
1192,47.940921783447266,27.78199931113054,18.993616104125977,0.0,0.0,0,0,0.39979076385498047,2
1193,47.98391771316528,22.72584132075574,26.001691818237305,0.0,0.0,0,0,0.3976144790649414,2
1194,48.02992916107178,21.73372161711212,25.007963180541992,0.0,0.0,0,0,0.39958953857421875,2
1195,48.070918560028076,24.396551924710042,19.994020462036133,0.0,0.0,0,0,0.3976144790649414,2
1196,48.108914613723755,26.318522655254853,19.98305320739746,0.0,0.0,0,0,0.3996305465698242,2
1197,48.14492225646973,27.771881848940918,18.99886131286621,0.0,0.0,0,0,0.3976144790649414,2
1198,48.1809446811676,27.760485541634402,18.99552345275879,0.0,0.0,0,0,0.3996100425720215,2
1199,48.215946674346924,28.569801578922274,17.990589141845703,0.0,0.0,0,0,0.3976144790649414,2
1200,48.25195622444153,27.770410831926373,20.008563995361328,0.0,0.0,0,0,0.3995485305786133,2
1201,48.3060028553009,18.870480680979718,31.0056209564209,0.0,0.0,0,0,0.3976144790649414,2
1202,48.34494924545288,24.999874830872667,19.993305206298828,0.0,0.0,0,0,0.399569034576416,2
1203,48.38094997406006,28.57058002111645,17.00115203857422,0.0,0.0,0,0,0.3976144790649414,2
1204,48.41675424575806,27.170988618033647,19.167661666870117,0.0,0.0,0,0,0.3996100425720215,2
1205,48.45275378227234,27.778135410250805,20.006656646728516,0.0,0.0,0,0,0.3976144790649414,2
1206,48.4922890663147,25.293861527049927,20.989179611206055,0.0,0.0,0,0,0.3995485305786133,2
1207,48.52929663658142,27.021498379729547,18.995046615600586,0.0,0.0,0,0,0.3976144790649414,2
1208,48.56729078292847,26.319843874522306,20.994186401367188,0.0,0.0,0,0,0.3996100425720215,2
1209,48.603296995162964,28.567271934723678,17.99178123474121,0.0,0.0,0,0,0.3976144790649414,2
1210,48.63929057121277,27.03090218925416,19.988059997558594,0.0,0.0,0,0,0.3996100425720215,2
1211,48.678298234939575,25.635988020292157,22.005081176757812,0.0,0.0,0,0,0.3976144790649414,2
1212,48.717294454574585,25.643511329037306,21.99864387512207,0.0,0.0,0,0,0.3996100425720215,2
1213,48.76321887969971,21.77490512457105,23.919105529785156,0.0,0.0,0,0,0.3976144790649414,2
1214,48.80723237991333,22.72030161533211,25.012731552124023,0.0,0.0,0,0,0.39971017837524414,2
1215,48.84822916984558,25.00374969448038,19.99831199645996,0.0,0.0,0,0,0.3976144790649414,2
1216,48.88977003097534,23.50527064968253,21.987199783325195,0.0,0.0,0,0,0.39946794509887695,2
1217,48.92377734184265,29.405441785791904,17.99607276916504,0.0,0.0,0,0,0.3976144790649414,2
1218,48.96478009223938,24.3886078451895,23.547649383544922,0.0,0.0,0,0,0.399871826171875,2
1219,49.00504469871521,24.83570777229071,17.99917221069336,0.0,0.0,0,0,0.3976144790649414,2
1220,49.040051221847534,28.56610455771379,18.01133155822754,0.0,0.0,0,0,0.3996701240539551,2
1221,49.07204532623291,31.255758497090014,16.0064697265625,0.0,0.0,0,0,0.3976144790649414,2
1222,49.106038093566895,30.303037308903853,15.99884033203125,0.0,0.0,0,0,0.3996295928955078,2
1223,49.13804507255554,30.303256244084647,17.006874084472656,0.0,0.0,0,0,0.3976144790649414,2
1224,49.170044898986816,31.250169501627962,16.99995994567871,0.0,0.0,0,0,0.39971065521240234,2
1225,49.205045223236084,28.57116388060108,15.996456146240234,0.0,0.0,0,0,0.3976144790649414,2
1226,49.236162185668945,33.33098110268758,15.002250671386719,0.0,0.0,0,0,0.39971065521240234,2
1227,49.26904797554016,29.411215280942997,16.007661819458008,0.0,0.0,0,0,0.3976144790649414,2
1228,49.30305361747742,30.30391306860875,18.001317977905273,0.0,0.0,0,0,0.3996295928955078,2
1229,49.33604860305786,29.410390357120317,17.000436782836914,0.0,0.0,0,0,0.3976144790649414,2
1230,49.37103867530823,29.41204025104309,18.002986907958984,0.0,0.0,0,0,0.3996295928955078,2
1231,49.403043270111084,30.30763561214241,16.002178192138672,0.0,0.0,0,0,0.3976144790649414,2
1232,49.43810033798218,29.35892428410435,17.998933792114258,0.0,0.0,0,0,0.39971065521240234,2
1233,49.46953511238098,30.835029112509556,16.437530517578125,0.0,0.0,0,0,0.3976144790649414,2
1234,49.50453495979309,29.41657841397642,17.99941062927246,0.0,0.0,0,0,0.3996701240539551,2
1235,49.537535667419434,29.40647260081889,17.005443572998047,0.0,0.0,0,0,0.3976144790649414,2
1236,49.57353758811951,28.576614386744247,17.999649047851562,0.0,0.0,0,0,0.39971065521240234,2
1237,49.609534740448,27.023065226915445,17.006397247314453,0.0,0.0,0,0,0.3976144790649414,2
1238,49.64654874801636,27.77776747574423,18.9969539642334,0.0,0.0,0,0,0.39971017837524414,2
1239,49.68353199958801,26.317696960570238,20.002365112304688,0.0,0.0,0,0,0.3976144790649414,2
1240,49.721529722213745,26.317366697202807,20.993471145629883,0.0,0.0,0,0,0.399630069732666,2
1241,49.75754499435425,27.765998715733588,19.01555061340332,0.0,0.0,0,0,0.3976144790649414,2
1242,49.79552912712097,27.033167046934015,19.99807357788086,0.0,0.0,0,0,0.3996100425720215,2
1243,49.831528663635254,27.032818582587847,18.99886131286621,0.0,0.0,0,0,0.3976144790649414,2
1244,49.86953616142273,26.31059812439231,20.000696182250977,0.0,0.0,0,0,0.399630069732666,2
1245,49.90553641319275,27.777583512146016,18.007755279541016,0.0,0.0,0,0,0.3976144790649414,2
1246,49.94170117378235,27.651226876573975,19.073963165283203,0.0,0.0,0,0,0.3996701240539551,2
1247,49.97673416137695,29.374345183068606,17.037630081176758,0.0,0.0,0,0,0.3976144790649414,2
1248,50.01173734664917,28.579535156276616,18.00060272216797,0.0,0.0,0,0,0.3996701240539551,2
1249,50.048728227615356,26.320174200066518,16.99662208557129,0.0,0.0,0,0,0.3976144790649414,2
1250,50.0847282409668,27.77776747574423,18.993377685546875,0.0,0.0,0,0,0.3996701240539551,2
1251,50.119797706604004,28.514834253392436,18.071413040161133,0.0,0.0,0,0,0.3976144790649414,2
1252,50.1557343006134,27.826788474679724,18.99886131286621,0.0,0.0,0,0,0.3996295928955078,2
1253,50.18973517417908,29.411009045648974,18.001079559326172,0.0,0.0,0,0,0.3976144790649414,2
1254,50.22472667694092,29.415546890341403,17.996788024902344,0.0,0.0,0,0,0.3996701240539551,2
1255,50.2577383518219,29.40523563145866,17.00425148010254,0.0,0.0,0,0,0.3976144790649414,2
1256,50.29272818565369,29.410596583737693,17.998456954956055,0.0,0.0,0,0,0.3996295928955078,2
1257,50.325735092163086,30.307854613772673,16.998767852783203,0.0,0.0,0,0,0.3976144790649414,2
1258,50.36173462867737,27.02689606289065,19.990205764770508,0.0,0.0,0,0,0.3996701240539551,2
1259,50.39573931694031,30.301723764250315,16.99376106262207,0.0,0.0,0,0,0.3976144790649414,2
1260,50.43078660964966,28.523948451154407,18.00060272216797,0.0,0.0,0,0,0.3996295928955078,2
1261,50.46817684173584,26.790393459376595,16.59250259399414,0.0,0.0,0,0,0.3976144790649414,2
1262,50.50312328338623,27.776111891075733,18.001079559326172,0.0,0.0,0,0,0.3996295928955078,2
1263,50.537115812301636,30.290563230759233,16.022443771362305,0.0,0.0,0,0,0.3976144790649414,2
1264,50.57112240791321,28.583235654899823,18.000364303588867,0.0,0.0,0,0,0.3996295928955078,2
1265,50.60512447357178,29.409977912561793,18.00823211669922,0.0,0.0,0,0,0.3976144790649414,2
1266,50.64112210273743,27.77960724575289,19.999027252197266,0.0,0.0,0,0,0.3996701240539551,2
1267,50.679168939590454,26.94667591807365,20.113706588745117,0.0,0.0,0,0,0.3976144790649414,2
1268,50.717170000076294,26.35838266530925,20.999431610107422,0.0,0.0,0,0,0.39971017837524414,2
1269,50.75417923927307,27.026547760193825,19.002199172973633,0.0,0.0,0,0,0.3976144790649414,2
1270,50.79117393493652,26.31422960857754,20.0040340423584,0.0,0.0,0,0,0.39971065521240234,2
1271,50.82817482948303,27.02637361221189,20.008325576782227,0.0,0.0,0,0,0.3976144790649414,2
1272,50.86716842651367,25.64523604257999,20.99442481994629,0.0,0.0,0,0,0.39971065521240234,2
1273,50.90617370605469,26.31076317011053,17.006397247314453,0.0,0.0,0,0,0.3976144790649414,2
1274,50.94316816329956,26.321000050203324,18.98932456970215,0.0,0.0,0,0,0.3996701240539551,2
1275,50.978139877319336,28.59453784377088,17.851829528808594,0.0,0.0,0,0,0.3976144790649414,2
1276,51.011714458465576,29.78443709079547,17.578840255737305,0.0,0.0,0,0,0.3996701240539551,2
1277,51.04371523857117,31.249238196705434,17.00735092163086,0.0,0.0,0,0,0.3976144790649414,2
1278,51.07671618461609,31.251100862062543,17.00282096862793,0.0,0.0,0,0,0.3996701240539551,2
1279,51.10770606994629,31.257854885828415,15.998363494873047,0.0,0.0,0,0,0.3976144790649414,2
1280,51.13971185684204,32.25097653246394,15.99884033203125,0.0,0.0,0,0,0.3996295928955078,2
1281,51.16971492767334,33.333894951004154,14.997720718383789,0.0,0.0,0,0,0.3976144790649414,2
1282,51.20071315765381,32.26387692307692,15.994548797607422,0.0,0.0,0,0,0.3996701240539551,2
1283,51.22971272468567,33.32674368712953,15.006303787231445,0.0,0.0,0,0,0.3976144790649414,2
1284,51.26071310043335,33.325684501581144,16.00790023803711,0.0,0.0,0,0,0.39970970153808594,2
1285,51.29471445083618,28.57564092956077,16.00933074951172,0.0,0.0,0,0,0.3976144790649414,2
1286,51.32871460914612,29.411627760208123,18.001317977905273,0.0,0.0,0,0,0.3996701240539551,2
1287,51.3617148399353,30.302818376886563,17.002105712890625,0.0,0.0,0,0,0.3976144790649414,2
1288,51.39570665359497,29.418848020649214,18.993377685546875,0.0,0.0,0,0,0.39971065521240234,2
1289,51.428711891174316,30.298221535171994,16.999483108520508,0.0,0.0,0,0,0.3976144790649414,2
1290,51.46237111091614,30.618039536309748,17.00615882873535,0.0,0.0,0,0,0.3996295928955078,2
1291,51.495373010635376,30.301723764250315,16.001462936401367,0.0,0.0,0,0,0.3976144790649414,2
1292,51.528379678726196,29.406678772496864,18.004179000854492,0.0,0.0,0,0,0.3996295928955078,2
1293,51.56037139892578,31.258087835269745,17.00615882873535,0.0,0.0,0,0,0.3976144790649414,2
1294,51.59648108482361,28.570969258121426,18.996238708496094,0.0,0.0,0,0,0.39971065521240234,2
1295,51.63037467002869,28.56921777511375,19.008636474609375,0.0,0.0,0,0,0.3976144790649414,2
1296,51.67336440086365,23.261369182306225,26.99136734008789,0.0,0.0,0,0,0.3990449905395508,2
1297,51.712366819381714,25.63943565542705,18.001079559326172,0.0,0.0,0,0,0.3976144790649414,2
1298,51.75036859512329,27.02672191042006,20.002126693725586,0.0,0.0,0,0,0.39971065521240234,2
1299,51.78636431694031,27.029160249263743,18.995285034179688,0.0,0.0,0,0,0.3976144790649414,2
1300,51.90542531013489,8.399056426194186,102.06103324890137,0.0,0.0,0,0,0.3996701240539551,2
1301,51.9394314289093,30.308292626528313,16.000747680664062,0.0,0.0,0,0,0.3976144790649414,2
1302,51.97541856765747,27.027766858910333,20.992755889892578,0.0,0.0,0,0,0.3996701240539551,2
1303,52.00950837135315,30.226385996267016,16.999483108520508,0.0,0.0,0,0,0.3976144790649414,2
1304,52.04350686073303,29.413071528751754,17.990589141845703,0.0,0.0,0,0,0.39946794509887695,2
1305,52.07765793800354,29.411009045648974,17.99917221069336,0.0,0.0,0,0,0.3976144790649414,2
1306,52.17859077453613,9.795358635008045,84.92875099182129,0.0,0.0,0,0,0.3996295928955078,2
1307,52.21058964729309,31.251100862062543,16.005277633666992,0.0,0.0,0,0,0.3976144790649414,2
1308,52.24459624290466,29.406060266135704,18.012046813964844,0.0,0.0,0,0,0.3996701240539551,2
1309,52.28159284591675,27.02950861930079,16.99662208557129,0.0,0.0,0,0,0.3976144790649414,2
1310,52.31758666038513,28.568439407149086,17.009735107421875,0.0,0.0,0,0,0.39971065521240234,2
1311,52.35160040855408,28.568244821784944,18.012523651123047,0.0,0.0,0,0,0.3976144790649414,2
1312,52.45058560371399,10.102520870767437,81.99572563171387,0.0,0.0,0,0,0.40035438537597656,2
1313,52.48358654975891,30.30216159981505,17.002344131469727,0.0,0.0,0,0,0.3976144790649414,2
1314,52.51758646965027,29.411834004179347,18.00060272216797,0.0,0.0,0,0,0.3995485305786133,2
1315,52.55159115791321,30.295814222254325,16.0067081451416,0.0,0.0,0,0,0.3976144790649414,2
1316,52.58559060096741,28.574472868481113,18.001317977905273,0.0,0.0,0,0,0.3996701240539551,2
1317,52.61958885192871,30.307854613772673,15.997648239135742,0.0,0.0,0,0,0.3976144790649414,2
1318,52.65559697151184,27.77666373070377,19.988536834716797,0.0,0.0,0,0,0.3996701240539551,2
1319,52.69358706474304,25.640846318904014,21.001815795898438,0.0,0.0,0,0,0.3976144790649414,2
1320,52.73060154914856,27.016450885668277,21.00539207458496,0.0,0.0,0,0,0.3996295928955078,2
1321,52.770586013793945,25.009713369149768,19.001483917236328,0.0,0.0,0,0,0.3976144790649414,2
1322,52.81160521507263,24.378826715955523,23.01311492919922,0.0,0.0,0,0,0.3997764587402344,2
1323,52.84759879112244,27.782735414127497,18.996715545654297,0.0,0.0,0,0,0.3976144790649414,2
1324,52.886595249176025,25.64335454840031,21.99101448059082,0.0,0.0,0,0,0.3996305465698242,2
1325,52.921597480773926,28.569606975001705,16.993045806884766,0.0,0.0,0,0,0.3976144790649414,2
1326,52.95660424232483,29.412452753448385,16.995668411254883,0.0,0.0,0,0,0.3996701240539551,2
1327,52.989601612091064,29.40750348811936,16.996145248413086,0.0,0.0,0,0,0.3976144790649414,2
1328,53.02259683609009,30.30741661367709,16.996145248413086,0.0,0.0,0,0,0.39958906173706055,2
1329,53.05460572242737,32.24998462200898,15.009403228759766,0.0,0.0,0,0,0.3976144790649414,2
1330,53.08659529685974,30.311578125790437,16.991376876831055,0.0,0.0,0,0,0.399569034576416,2
1331,53.11660552024841,33.321977882293126,15.010833740234375,0.0,0.0,0,0,0.3976144790649414,2
1332,53.1476047039032,32.25891401322873,15.996456146240234,0.0,0.0,0,0,0.3996701240539551,2
1333,53.180603981018066,30.303694123937028,14.998197555541992,0.0,0.0,0,0,0.3976144790649414,2
1334,53.21160125732422,32.26089899393902,16.000032424926758,0.0,0.0,0,0,0.3996701240539551,2
1335,53.241605281829834,33.32886226022281,16.001462936401367,0.0,0.0,0,0,0.3976144790649414,2
1336,53.271604776382446,33.333894951004154,16.00337028503418,0.0,0.0,0,0,0.3996295928955078,2
1337,53.302597522735596,32.265614302308585,16.001224517822266,0.0,0.0,0,0,0.3976144790649414,2
1338,53.335612058639526,30.28968824247326,18.015384674072266,0.0,0.0,0,0,0.39958906173706055,2
1339,53.368600845336914,30.31333068333755,17.998695373535156,0.0,0.0,0,0,0.3976144790649414,2
1340,53.40159726142883,30.3063216688223,18.998384475708008,0.0,0.0,0,0,0.3996701240539551,2
1341,53.43367338180542,31.175840103465962,17.078638076782227,0.0,0.0,0,0,0.3976144790649414,2
1342,53.467599630355835,29.475702228437704,17.996788024902344,0.0,0.0,0,0,0.3996701240539551,2
1343,53.50059676170349,30.305664739884392,16.99662208557129,0.0,0.0,0,0,0.3976144790649414,2
1344,53.5335955619812,30.304132016444257,17.994403839111328,0.0,0.0,0,0,0.3996701240539551,2
1345,53.57063317298889,27.753872622001655,17.02260971069336,0.0,0.0,0,0,0.3976144790649414,2
1346,53.60563135147095,27.77408866668874,19.00506019592285,0.0,0.0,0,0,0.3996701240539551,2
1347,53.64263439178467,27.024806381361064,18.007993698120117,0.0,0.0,0,0,0.3976144790649414,2
1348,53.68062734603882,26.320669703929617,20.999670028686523,0.0,0.0,0,0,0.399630069732666,2
1349,53.71562743186951,28.57135850573225,18.992900848388672,0.0,0.0,0,0,0.3976144790649414,2
1350,53.75263333320618,27.02271702294896,20.006895065307617,0.0,0.0,0,0,0.39958953857421875,2
1351,53.78762912750244,28.57486221156401,18.004179000854492,0.0,0.0,0,0,0.3976144790649414,2
1352,53.8256254196167,26.318357512173083,19.997835159301758,0.0,0.0,0,0,0.3996295928955078,2
1353,53.86162972450256,27.774456503744712,19.00649070739746,0.0,0.0,0,0,0.3976144790649414,2
1354,53.899624824523926,26.319183248307322,20.994186401367188,0.0,0.0,0,0,0.3996100425720215,2
1355,53.934632301330566,28.5653263593767,18.004655838012695,0.0,0.0,0,0,0.3976144790649414,2
1356,53.96963047981262,28.572915602242613,18.00251007080078,0.0,0.0,0,0,0.3996295928955078,2
1357,54.00762963294983,27.030031191194286,16.993284225463867,0.0,0.0,0,0,0.3976144790649414,2
1358,54.04322695732117,28.093127930341595,17.513751983642578,0.0,0.0,0,0,0.3996295928955078,2
1359,54.077221393585205,29.411834004179347,16.993045806884766,0.0,0.0,0,0,0.3976144790649414,2
1360,54.112221479415894,27.778319381159267,18.994808197021484,0.0,0.0,0,0,0.3996701240539551,2
1361,54.147226095199585,29.409977912561793,16.994714736938477,0.0,0.0,0,0,0.3976144790649414,2
1362,54.182220697402954,28.5653263593767,18.002748489379883,0.0,0.0,0,0,0.39971065521240234,2
1363,54.21623110771179,29.418641678298133,16.99542999267578,0.0,0.0,0,0,0.3976144790649414,2
1364,54.250221729278564,28.572526312204094,18.99409294128418,0.0,0.0,0,0,0.39971065521240234,2
1365,54.28222632408142,31.24551353203662,16.991853713989258,0.0,0.0,0,0,0.3976144790649414,2
1366,54.31722140312195,28.575446246082574,17.997264862060547,0.0,0.0,0,0,0.39971065521240234,2
1367,54.351279497146606,29.36159607980399,18.058061599731445,0.0,0.0,0,0,0.3976144790649414,2
1368,54.38523030281067,29.45438202247191,17.958402633666992,0.0,0.0,0,0,0.3996701240539551,2
1369,54.42221999168396,27.785128018283594,15.99264144897461,0.0,0.0,0,0,0.3976144790649414,2
1370,54.457221269607544,27.777399550984455,17.99297332763672,0.0,0.0,0,0,0.3996701240539551,2
1371,54.4902286529541,30.29625188705821,17.00592041015625,0.0,0.0,0,0,0.3976144790649414,2
1372,54.52353477478027,30.024510365364794,18.312454223632812,0.0,0.0,0,0,0.39958906173706055,2
1373,54.60766077041626,12.03112836002421,67.3971176147461,0.0,0.0,0,0,0.3976144790649414,2
1374,54.640665769577026,29.73861130609264,17.62676239013672,0.0,0.0,0,0,0.3996701240539551,2
1375,54.67465281486511,29.0917565458644,17.99488067626953,0.0,0.0,0,0,0.3976144790649414,2
1376,54.711652994155884,27.02689606289065,19.991397857666016,0.0,0.0,0,0,0.3996295928955078,2
1377,54.748653173446655,27.77776747574423,18.99886131286621,0.0,0.0,0,0,0.3976144790649414,2
1378,54.78565430641174,26.314889986134553,20.985841751098633,0.0,0.0,0,0,0.3996295928955078,2
1379,54.82165265083313,28.561436003595457,19.00649070739746,0.0,0.0,0,0,0.3976144790649414,2
1380,54.858652114868164,26.325791003182214,19.998550415039062,0.0,0.0,0,0,0.39958953857421875,2
1381,54.898653984069824,24.99883180355227,18.993377685546875,0.0,0.0,0,0,0.3976144790649414,2
1382,54.93565821647644,27.023935776092575,19.00458335876465,0.0,0.0,0,0,0.39971017837524414,2
1383,54.971654176712036,28.57486221156401,19.001007080078125,0.0,0.0,0,0,0.3976144790649414,2
1384,55.005661487579346,28.5653263593767,17.002344131469727,0.0,0.0,0,0,0.39971065521240234,2
1385,55.03865718841553,31.25179941882125,16.002416610717773,0.0,0.0,0,0,0.3976144790649414,2
1386,55.07065796852112,30.304569921606877,17.003774642944336,0.0,0.0,0,0,0.39971065521240234,2
1387,55.10165858268738,32.257425437989326,16.00050926208496,0.0,0.0,0,0,0.3976144790649414,2
1388,55.13365197181702,31.256457262091065,16.000032424926758,0.0,0.0,0,0,0.39971065521240234,2
1389,55.163657903671265,33.32674368712953,14.999866485595703,0.0,0.0,0,0,0.3976144790649414,2
1390,55.19466543197632,33.32859742385595,15.003681182861328,0.0,0.0,0,0,0.39971065521240234,2
1391,55.224658250808716,32.26213973093756,15.000104904174805,0.0,0.0,0,0,0.3976144790649414,2
1392,55.25465250015259,33.3397241763046,15.99431037902832,0.0,0.0,0,0,0.39971065521240234,2
1393,55.289666414260864,29.402143663294847,16.00360870361328,0.0,0.0,0,0,0.3976144790649414,2
1394,55.32466530799866,28.5723316711627,17.007827758789062,0.0,0.0,0,0,0.3996295928955078,2
1395,55.3566689491272,30.29712725460311,17.01664924621582,0.0,0.0,0,0,0.3976144790649414,2
1396,55.389671325683594,30.30084813107743,18.011808395385742,0.0,0.0,0,0,0.3996295928955078,2
1397,55.42265272140503,31.266476328207116,16.99995994567871,0.0,0.0,0,0,0.3976144790649414,2
1398,55.45565843582153,29.40832825000175,17.992258071899414,0.0,0.0,0,0,0.39971065521240234,2
1399,55.487656116485596,31.252265140677157,16.001462936401367,0.0,0.0,0,0,0.3976144790649414,2
1400,55.521655797958374,29.41204025104309,17.996788024902344,0.0,0.0,0,0,0.39971065521240234,2
1401,55.55467081069946,30.289250767286514,17.004966735839844,0.0,0.0,0,0,0.3976144790649414,2
1402,55.58892107009888,29.196859163557388,18.069982528686523,0.0,0.0,0,0,0.3996701240539551,2
1403,55.6219277381897,30.296908407974573,18.007278442382812,0.0,0.0,0,0,0.3976144790649414,2
1404,55.65792202949524,28.576419690001703,19.001007080078125,0.0,0.0,0,0,0.3996701240539551,2
1405,55.69692397117615,24.99853381173189,20.002126693725586,0.0,0.0,0,0,0.3976144790649414,2
1406,55.73692178726196,25.001365020892568,20.99752426147461,0.0,0.0,0,0,0.39958953857421875,2
1407,55.773921251297,27.027418533768937,19.001245498657227,0.0,0.0,0,0,0.3976144790649414,2
1408,55.811922550201416,26.314889986134553,21.003246307373047,0.0,0.0,0,0,0.3996100425720215,2
1409,55.84793400764465,27.76893997073681,19.005775451660156,0.0,0.0,0,0,0.3976144790649414,2
1410,55.88493323326111,27.02759269521735,21.00372314453125,0.0,0.0,0,0,0.39958953857421875,2
1411,55.92192530632019,27.780527222148628,17.997264862060547,0.0,0.0,0,0,0.3976144790649414,2
1412,55.956932067871094,27.77592794940565,19.009113311767578,0.0,0.0,0,0,0.3996701240539551,2
1413,55.99098515510559,30.2556030844917,17.05622673034668,0.0,0.0,0,0,0.3976144790649414,2
1414,56.02592182159424,27.825680830596742,18.999814987182617,0.0,0.0,0,0,0.3996100425720215,2
1415,56.06092095375061,28.57213703277315,18.998146057128906,0.0,0.0,0,0,0.3976144790649414,2
1416,56.09492039680481,29.412246500799416,17.98725128173828,0.0,0.0,0,0,0.3996701240539551,2
1417,56.13891959190369,23.256725885510235,16.988039016723633,0.0,0.0,0,0,0.3976144790649414,2
1418,56.173919677734375,27.7770316359711,19.000768661499023,0.0,0.0,0,0,0.3996701240539551,2
1419,56.20792055130005,30.295376570095417,16.002655029296875,0.0,0.0,0,0,0.3976144790649414,2
1420,56.243927240371704,27.78199931113054,19.001483917236328,0.0,0.0,0,0,0.3996701240539551,2
1421,56.27691984176636,30.294720115565188,16.0067081451416,0.0,0.0,0,0,0.3976144790649414,2
1422,56.309924840927124,29.41761000995946,18.00370216369629,0.0,0.0,0,0,0.3996295928955078,2
1423,56.34292435646057,30.303475182429015,17.003774642944336,0.0,0.0,0,0,0.3976144790649414,2
1424,56.37793183326721,29.41204025104309,17.995119094848633,0.0,0.0,0,0,0.3996295928955078,2
1425,56.41093039512634,29.40626643203186,17.009735107421875,0.0,0.0,0,0,0.3976144790649414,2
1426,56.44692826271057,27.77942325778549,20.007848739624023,0.0,0.0,0,0,0.39958906173706055,2
1427,56.479923486709595,30.30741661367709,16.997098922729492,0.0,0.0,0,0,0.3976144790649414,2
1428,56.514925479888916,28.569801578922274,18.990278244018555,0.0,0.0,0,0,0.3996701240539551,2
1429,56.55092215538025,27.78034322199482,16.988039016723633,0.0,0.0,0,0,0.3976144790649414,2
1430,56.585928201675415,28.566493672782748,18.000125885009766,0.0,0.0,0,0,0.39958906173706055,2
1431,56.61957097053528,29.72406950704425,16.649246215820312,0.0,0.0,0,0,0.3976144790649414,2
1432,56.655571699142456,27.777215592259502,19.991159439086914,0.0,0.0,0,0,0.39946794509887695,2
1433,56.70285081863403,21.15098611720448,19.002914428710938,0.0,0.0,0,0,0.3976144790649414,2
1434,56.74086141586304,26.308452718468526,21.013975143432617,0.0,0.0,0,0,0.3996295928955078,2
1435,56.777846574783325,27.78862564265649,18.993139266967773,0.0,0.0,0,0,0.3976144790649414,2
1436,56.814846992492676,26.316045726619066,20.991086959838867,0.0,0.0,0,0,0.3996701240539551,2
1437,56.851847887039185,27.772249627545108,19.005775451660156,0.0,0.0,0,0,0.3976144790649414,2
1438,56.88884878158569,26.319513557269346,21.001815795898438,0.0,0.0,0,0,0.3996100425720215,2
1439,56.9238486289978,28.571553133514985,18.00084114074707,0.0,0.0,0,0,0.3976144790649414,2
1440,56.95884943008423,28.570774638293233,17.994165420532227,0.0,0.0,0,0,0.3996295928955078,2
1441,56.996851444244385,27.02567704272634,16.005277633666992,0.0,0.0,0,0,0.3976144790649414,2
1442,57.03085541725159,29.416784727384943,15.993833541870117,0.0,0.0,0,0,0.3996295928955078,2
1443,57.06285309791565,31.237368922783602,14.99485969543457,0.0,0.0,0,0,0.3976144790649414,2
1444,57.09585738182068,30.31464523449866,16.989469528198242,0.0,0.0,0,0,0.39971065521240234,2
1445,57.12729215621948,30.82007495040047,16.43967628479004,0.0,0.0,0,0,0.3976144790649414,2
1446,57.15929698944092,32.25048056960955,16.009092330932617,0.0,0.0,0,0,0.3996701240539551,2
1447,57.1882905960083,33.34316967692699,14.998912811279297,0.0,0.0,0,0,0.3976144790649414,2
1448,57.21929693222046,33.32436061431874,16.008377075195312,0.0,0.0,0,0,0.39971065521240234,2
1449,57.24940896034241,32.14370890363717,17.117977142333984,0.0,0.0,0,0,0.3976144790649414,2
1450,57.28029727935791,32.37469800470843,17.003774642944336,0.0,0.0,0,0,0.3996701240539551,2
1451,57.31230854988098,32.265117889149586,15.99264144897461,0.0,0.0,0,0,0.3976144790649414,2
1452,57.34429979324341,30.294501303710337,18.007755279541016,0.0,0.0,0,0,0.3996701240539551,2
1453,57.379297494888306,28.57330490288914,17.004966735839844,0.0,0.0,0,0,0.3976144790649414,2
1454,57.413291931152344,30.30938771380878,16.999483108520508,0.0,0.0,0,0,0.39958906173706055,2
1455,57.44529604911804,30.298002672734498,16.9985294342041,0.0,0.0,0,0,0.3976144790649414,2
1456,57.47930645942688,29.402762004907114,18.007516860961914,0.0,0.0,0,0,0.39971065521240234,2
1457,57.51229286193848,30.31552166528134,17.001867294311523,0.0,0.0,0,0,0.3976144790649414,2
1458,57.54629731178284,30.298440400771494,16.998291015625,0.0,0.0,0,0,0.39971065521240234,2
1459,57.579299211502075,29.410596583737693,17.99488067626953,0.0,0.0,0,0,0.3976144790649414,2
1460,57.61330056190491,30.306540651463916,17.993688583374023,0.0,0.0,0,0,0.39971065521240234,2
1461,57.64636564254761,29.351117207017445,17.972469329833984,0.0,0.0,0,0,0.3976144790649414,2
1462,57.68665385246277,24.82115740822933,23.27585220336914,0.0,0.0,0,0,0.399630069732666,2
1463,57.718670129776,31.23411226784624,14.991521835327148,0.0,0.0,0,0,0.3976144790649414,1
1464,57.754679918289185,27.770226965756507,17.011165618896484,0.0,0.0,0,0,0.3980979919433594,1
1465,57.79167652130127,27.02950861930079,14.003515243530273,0.0,0.0,0,0,0.3976144790649414,1
1466,57.827678203582764,28.5723316711627,17.00305938720703,0.0,0.0,0,0,0.3980979919433594,1
